timestamp,direction,packet_length
1769101219.1657214,INbound_TEL,529
1769101219.1660447,OUTbound_CMD,66
1769101219.1664054,OUTbound_CMD,158
1769101219.166753,OUTbound_CMD,159
1769101219.1670437,INbound_TEL,66
1769101219.1672487,INbound_TEL,66
1769101219.1674776,OUTbound_CMD,254
1769101219.168146,OUTbound_CMD,255
1769101219.1740294,INbound_TEL,66
1769101219.1752756,INbound_TEL,66
1769101219.1922665,INbound_TEL,542
1769101219.1927507,INbound_TEL,542
1769101219.2329047,OUTbound_CMD,66
1769101219.2335408,OUTbound_CMD,66
1769101219.2506747,INbound_TEL,269
1769101219.251081,OUTbound_CMD,66
1769101219.2515104,INbound_TEL,269
1769101219.2519114,OUTbound_CMD,66
1769101219.2609015,OUTbound_CMD,191
1769101219.2622726,INbound_TEL,66
1769101219.2648711,INbound_TEL,528
1769101219.26548,INbound_TEL,528
1769101219.2657936,OUTbound_CMD,66
1769101219.2661355,OUTbound_CMD,158
1769101219.266478,OUTbound_CMD,159
1769101219.3062158,INbound_TEL,66
1769101219.3065252,OUTbound_CMD,254
1769101219.3067243,INbound_TEL,66
1769101219.310403,INbound_TEL,66
1769101219.3111079,OUTbound_CMD,255
1769101219.3116162,INbound_TEL,66
1769101219.3611724,OUTbound_CMD,191
1769101219.3618197,INbound_TEL,66
1769101219.3719888,INbound_TEL,527
1769101219.372913,OUTbound_CMD,158
1769101219.3733256,INbound_TEL,66
1769101219.3741915,OUTbound_CMD,254
1769101219.376481,INbound_TEL,66
1769101219.3777945,INbound_TEL,527
1769101219.379126,OUTbound_CMD,159
1769101219.3795958,INbound_TEL,66
1769101219.3804,OUTbound_CMD,255
1769101219.3839185,INbound_TEL,66
1769101219.3958106,INbound_TEL,542
1769101219.396277,INbound_TEL,542
1769101219.435936,OUTbound_CMD,66
1769101219.4363415,OUTbound_CMD,66
1769101219.4511223,INbound_TEL,269
1769101219.451781,OUTbound_CMD,66
1769101219.452233,INbound_TEL,269
1769101219.4526331,OUTbound_CMD,66
1769101219.4615831,OUTbound_CMD,191
1769101219.4643798,INbound_TEL,66
1769101219.482407,INbound_TEL,526
1769101219.4829187,INbound_TEL,526
1769101219.4833155,OUTbound_CMD,66
1769101219.4837725,OUTbound_CMD,158
1769101219.4842215,OUTbound_CMD,159
1769101219.4846027,INbound_TEL,66
1769101219.4850476,OUTbound_CMD,255
1769101219.4868357,INbound_TEL,66
1769101219.5264077,INbound_TEL,66
1769101219.5269666,OUTbound_CMD,254
1769101219.5294156,INbound_TEL,66
1769101219.5615416,OUTbound_CMD,191
1769101219.5621023,INbound_TEL,66
1769101219.5827692,INbound_TEL,526
1769101219.583267,INbound_TEL,526
1769101219.5837333,OUTbound_CMD,159
1769101219.58413,INbound_TEL,66
1769101219.5846138,OUTbound_CMD,158
1769101219.5850232,INbound_TEL,66
1769101219.5854986,OUTbound_CMD,255
1769101219.5860052,OUTbound_CMD,254
1769101219.5886369,INbound_TEL,66
1769101219.5890067,INbound_TEL,66
1769101219.5972245,INbound_TEL,542
1769101219.5979269,INbound_TEL,542
1769101219.6369445,OUTbound_CMD,66
1769101219.6378894,OUTbound_CMD,66
1769101219.6537037,INbound_TEL,269
1769101219.6541908,OUTbound_CMD,66
1769101219.654627,INbound_TEL,269
1769101219.6552548,OUTbound_CMD,66
1769101219.6619112,OUTbound_CMD,191
1769101219.6625276,INbound_TEL,66
1769101219.6700745,INbound_TEL,525
1769101219.6708057,INbound_TEL,525
1769101219.6712775,OUTbound_CMD,158
1769101219.6717188,OUTbound_CMD,66
1769101219.6720972,INbound_TEL,66
1769101219.6725335,OUTbound_CMD,159
1769101219.6729827,INbound_TEL,66
1769101219.675125,OUTbound_CMD,254
1769101219.6760478,INbound_TEL,66
1769101219.6835809,OUTbound_CMD,255
1769101219.6843445,INbound_TEL,66
1769101219.7621815,OUTbound_CMD,191
1769101219.7634532,INbound_TEL,66
1769101219.7639441,INbound_TEL,525
1769101219.7645853,OUTbound_CMD,158
1769101219.7650514,INbound_TEL,525
1769101219.765739,OUTbound_CMD,159
1769101219.7661662,INbound_TEL,66
1769101219.783405,OUTbound_CMD,255
1769101219.784137,INbound_TEL,66
1769101219.7933657,INbound_TEL,542
1769101219.7939026,INbound_TEL,542
1769101219.7943518,OUTbound_CMD,254
1769101219.8340695,OUTbound_CMD,66
1769101219.8383214,INbound_TEL,66
1769101219.850556,INbound_TEL,269
1769101219.8509684,OUTbound_CMD,66
1769101219.8513918,INbound_TEL,269
1769101219.8625917,OUTbound_CMD,191
1769101219.8632188,INbound_TEL,66
1769101219.8903155,INbound_TEL,525
1769101219.8907433,OUTbound_CMD,66
1769101219.8914335,INbound_TEL,525
1769101219.8918984,OUTbound_CMD,159
1769101219.8923461,OUTbound_CMD,158
1769101219.8927288,INbound_TEL,66
1769101219.8931723,OUTbound_CMD,255
1769101219.8936186,INbound_TEL,66
1769101219.8942316,OUTbound_CMD,254
1769101219.8948197,INbound_TEL,66
1769101219.895557,INbound_TEL,66
1769101219.9627888,OUTbound_CMD,191
1769101219.9634697,INbound_TEL,66
1769101219.992018,INbound_TEL,541
1769101219.992518,INbound_TEL,541
1769101220.0027125,INbound_TEL,523
1769101220.0031114,OUTbound_CMD,66
1769101220.003533,INbound_TEL,523
1769101220.003943,OUTbound_CMD,66
1769101220.0043776,OUTbound_CMD,159
1769101220.004823,OUTbound_CMD,158
1769101220.005197,INbound_TEL,66
1769101220.0056615,OUTbound_CMD,255
1769101220.0083807,INbound_TEL,66
1769101220.008774,INbound_TEL,66
1769101220.0092258,OUTbound_CMD,254
1769101220.0126607,INbound_TEL,66
1769101220.0510087,INbound_TEL,268
1769101220.0515225,INbound_TEL,268
1769101220.062785,OUTbound_CMD,191
1769101220.090923,OUTbound_CMD,66
1769101220.105639,INbound_TEL,525
1769101220.1060526,OUTbound_CMD,66
1769101220.106477,INbound_TEL,525
1769101220.106922,OUTbound_CMD,159
1769101220.1073833,OUTbound_CMD,158
1769101220.107768,INbound_TEL,66
1769101220.1084156,OUTbound_CMD,255
1769101220.1114433,INbound_TEL,66
1769101220.1502528,INbound_TEL,66
1769101220.1507804,OUTbound_CMD,254
1769101220.1522768,INbound_TEL,66
1769101220.163068,OUTbound_CMD,191
1769101220.1641476,INbound_TEL,66
1769101220.1932182,INbound_TEL,542
1769101220.1937203,INbound_TEL,542
1769101220.20276,INbound_TEL,522
1769101220.2031584,OUTbound_CMD,66
1769101220.2036393,INbound_TEL,522
1769101220.204062,OUTbound_CMD,66
1769101220.2044969,OUTbound_CMD,159
1769101220.2049456,OUTbound_CMD,158
1769101220.2053134,INbound_TEL,66
1769101220.2057118,INbound_TEL,66
1769101220.2061512,OUTbound_CMD,254
1769101220.2065933,OUTbound_CMD,255
1769101220.2069647,INbound_TEL,66
1769101220.2073307,INbound_TEL,66
1769101220.2522788,INbound_TEL,269
1769101220.2529247,INbound_TEL,269
1769101220.2633061,OUTbound_CMD,191
1769101220.264096,INbound_TEL,66
1769101220.2929175,OUTbound_CMD,66
1769101220.3221264,INbound_TEL,524
1769101220.3225968,OUTbound_CMD,66
1769101220.3230793,OUTbound_CMD,159
1769101220.3235033,INbound_TEL,66
1769101220.3242202,INbound_TEL,524
1769101220.3249764,OUTbound_CMD,255
1769101220.325745,OUTbound_CMD,158
1769101220.326309,INbound_TEL,66
1769101220.3267694,INbound_TEL,66
1769101220.3275256,OUTbound_CMD,254
1769101220.330926,INbound_TEL,66
1769101220.3355906,INbound_TEL,522
1769101220.336569,OUTbound_CMD,158
1769101220.337647,INbound_TEL,66
1769101220.3636825,OUTbound_CMD,191
1769101220.3641648,INbound_TEL,66
1769101220.375212,OUTbound_CMD,254
1769101220.3756177,INbound_TEL,66
1769101220.392006,INbound_TEL,542
1769101220.392444,INbound_TEL,542
1769101220.4329398,OUTbound_CMD,66
1769101220.4338675,OUTbound_CMD,66
1769101220.4538944,INbound_TEL,269
1769101220.4543781,OUTbound_CMD,66
1769101220.4548566,INbound_TEL,269
1769101220.455248,OUTbound_CMD,66
1769101220.4636183,OUTbound_CMD,191
1769101220.4821017,INbound_TEL,523
1769101220.4825096,OUTbound_CMD,66
1769101220.482963,OUTbound_CMD,159
1769101220.4833658,INbound_TEL,66
1769101220.4842417,INbound_TEL,523
1769101220.4849114,OUTbound_CMD,255
1769101220.485607,OUTbound_CMD,158
1769101220.4893205,INbound_TEL,66
1769101220.5261874,INbound_TEL,66
1769101220.5266771,OUTbound_CMD,254
1769101220.527088,INbound_TEL,66
1769101220.564088,OUTbound_CMD,191
1769101220.5645394,INbound_TEL,66
1769101220.583271,INbound_TEL,522
1769101220.5839946,INbound_TEL,522
1769101220.584755,OUTbound_CMD,159
1769101220.5853806,INbound_TEL,66
1769101220.58628,OUTbound_CMD,158
1769101220.5868027,OUTbound_CMD,255
1769101220.587213,INbound_TEL,66
1769101220.5876942,OUTbound_CMD,254
1769101220.5881011,INbound_TEL,66
1769101220.5885031,INbound_TEL,66
1769101220.5927331,INbound_TEL,542
1769101220.5977795,INbound_TEL,542
1769101220.6329234,OUTbound_CMD,66
1769101220.6379566,OUTbound_CMD,66
1769101220.6501622,INbound_TEL,269
1769101220.6506243,OUTbound_CMD,66
1769101220.651105,INbound_TEL,269
1769101220.6514885,OUTbound_CMD,66
1769101220.662408,INbound_TEL,523
1769101220.6630263,OUTbound_CMD,66
1769101220.663687,INbound_TEL,523
1769101220.664285,OUTbound_CMD,66
1769101220.6649806,OUTbound_CMD,159
1769101220.6654348,INbound_TEL,66
1769101220.6659062,OUTbound_CMD,158
1769101220.666313,INbound_TEL,66
1769101220.6667733,OUTbound_CMD,191
1769101220.6671994,INbound_TEL,66
1769101220.675129,OUTbound_CMD,254
1769101220.6756938,INbound_TEL,66
1769101220.6836588,OUTbound_CMD,255
1769101220.6889274,INbound_TEL,66
1769101220.7645833,OUTbound_CMD,191
1769101220.7650502,INbound_TEL,66
1769101220.7858396,INbound_TEL,524
1769101220.7869434,OUTbound_CMD,158
1769101220.7889295,INbound_TEL,524
1769101220.7898357,OUTbound_CMD,159
1769101220.79094,INbound_TEL,66
1769101220.7916944,OUTbound_CMD,255
1769101220.803192,INbound_TEL,66
1769101220.8042078,INbound_TEL,542
1769101220.8047163,INbound_TEL,542
1769101220.8051853,OUTbound_CMD,254
1769101220.8449473,OUTbound_CMD,66
1769101220.846189,INbound_TEL,66
1769101220.8501258,INbound_TEL,269
1769101220.8505385,OUTbound_CMD,66
1769101220.8578064,INbound_TEL,269
1769101220.8647141,OUTbound_CMD,191
1769101220.8654277,INbound_TEL,66
1769101220.9434123,INbound_TEL,523
1769101220.9441118,INbound_TEL,523
1769101220.9447317,OUTbound_CMD,66
1769101220.9454288,OUTbound_CMD,159
1769101220.9460032,OUTbound_CMD,158
1769101220.9464066,INbound_TEL,66
1769101220.9468787,OUTbound_CMD,254
1769101220.9518785,INbound_TEL,66
1769101220.96481,OUTbound_CMD,191
1769101220.965899,INbound_TEL,66
1769101220.9785244,INbound_TEL,72
1769101220.9790313,OUTbound_CMD,76
1769101220.9794445,INbound_TEL,66
1769101220.986179,INbound_TEL,66
1769101220.986681,OUTbound_CMD,255
1769101220.991697,INbound_TEL,66
1769101220.9943364,INbound_TEL,541
1769101220.9948645,INbound_TEL,541
1769101221.035052,OUTbound_CMD,66
1769101221.0355275,OUTbound_CMD,66
1769101221.0503232,INbound_TEL,268
1769101221.0508053,OUTbound_CMD,66
1769101221.0512347,INbound_TEL,268
1769101221.0518508,OUTbound_CMD,66
1769101221.0628276,INbound_TEL,522
1769101221.0633883,OUTbound_CMD,66
1769101221.0640154,OUTbound_CMD,158
1769101221.0645328,INbound_TEL,66
1769101221.0651965,INbound_TEL,522
1769101221.065693,OUTbound_CMD,66
1769101221.0661774,OUTbound_CMD,379
1769101221.0666435,OUTbound_CMD,159
1769101221.067035,INbound_TEL,66
1769101221.0674138,INbound_TEL,66
1769101221.0678859,OUTbound_CMD,255
1769101221.0683022,INbound_TEL,66
1769101221.1633432,INbound_TEL,523
1769101221.163939,INbound_TEL,523
1769101221.1644213,OUTbound_CMD,158
1769101221.1648476,INbound_TEL,66
1769101221.165345,OUTbound_CMD,159
1769101221.165896,OUTbound_CMD,191
1769101221.1663308,INbound_TEL,66
1769101221.166826,OUTbound_CMD,255
1769101221.1673713,INbound_TEL,66
1769101221.1678822,INbound_TEL,66
1769101221.1683676,OUTbound_CMD,254
1769101221.1715088,INbound_TEL,66
1769101221.1943276,INbound_TEL,542
1769101221.195753,INbound_TEL,542
1769101221.2360723,OUTbound_CMD,66
1769101221.2365725,OUTbound_CMD,66
1769101221.255442,INbound_TEL,269
1769101221.2559206,OUTbound_CMD,66
1769101221.2563508,INbound_TEL,269
1769101221.2567492,OUTbound_CMD,66
1769101221.2656398,OUTbound_CMD,191
1769101221.2666872,INbound_TEL,66
1769101221.2673523,INbound_TEL,949
1769101221.2678273,INbound_TEL,949
1769101221.2682173,OUTbound_CMD,66
1769101221.2691953,OUTbound_CMD,414
1769101221.284498,INbound_TEL,680
1769101221.2849805,OUTbound_CMD,66
1769101221.285445,INbound_TEL,680
1769101221.292565,INbound_TEL,522
1769101221.2929645,OUTbound_CMD,66
1769101221.2934113,INbound_TEL,522
1769101221.293812,OUTbound_CMD,66
1769101221.294329,OUTbound_CMD,158
1769101221.294819,OUTbound_CMD,159
1769101221.2952056,INbound_TEL,66
1769101221.2956586,OUTbound_CMD,255
1769101221.2960565,INbound_TEL,66
1769101221.3341706,INbound_TEL,66
1769101221.3346636,OUTbound_CMD,254
1769101221.3359067,INbound_TEL,66
1769101221.366135,OUTbound_CMD,191
1769101221.3666549,INbound_TEL,66
1769101221.397246,INbound_TEL,680
1769101221.3978283,INbound_TEL,680
1769101221.4248772,INbound_TEL,522
1769101221.425339,OUTbound_CMD,66
1769101221.4258118,INbound_TEL,522
1769101221.4262166,OUTbound_CMD,66
1769101221.4266617,OUTbound_CMD,158
1769101221.427114,OUTbound_CMD,159
1769101221.4274786,INbound_TEL,66
1769101221.4278588,INbound_TEL,66
1769101221.4283345,OUTbound_CMD,254
1769101221.4287982,OUTbound_CMD,255
1769101221.4291778,INbound_TEL,66
1769101221.4295783,INbound_TEL,66
1769101221.4520411,INbound_TEL,269
1769101221.4543138,INbound_TEL,269
1769101221.466221,OUTbound_CMD,191
1769101221.4678392,INbound_TEL,66
1769101221.491939,OUTbound_CMD,66
1769101221.5230336,INbound_TEL,522
1769101221.5235739,OUTbound_CMD,66
1769101221.5240536,INbound_TEL,522
1769101221.524542,OUTbound_CMD,159
1769101221.5250394,OUTbound_CMD,158
1769101221.5664966,INbound_TEL,66
1769101221.5669978,INbound_TEL,66
1769101221.5674732,OUTbound_CMD,254
1769101221.5680187,OUTbound_CMD,255
1769101221.5684094,INbound_TEL,66
1769101221.568888,OUTbound_CMD,191
1769101221.5692832,INbound_TEL,66
1769101221.5696728,INbound_TEL,66
1769101221.5951114,INbound_TEL,680
1769101221.5957189,INbound_TEL,680
1769101221.635112,OUTbound_CMD,66
1769101221.6359026,OUTbound_CMD,66
1769101221.6444995,INbound_TEL,520
1769101221.6449661,OUTbound_CMD,66
1769101221.6458032,OUTbound_CMD,158
1769101221.6463294,INbound_TEL,66
1769101221.6470256,INbound_TEL,520
1769101221.6474886,OUTbound_CMD,66
1769101221.6479993,OUTbound_CMD,254
1769101221.6485362,OUTbound_CMD,159
1769101221.649,INbound_TEL,66
1769101221.649846,INbound_TEL,66
1769101221.6502936,OUTbound_CMD,255
1769101221.6512098,INbound_TEL,66
1769101221.6526701,INbound_TEL,269
1769101221.6552792,INbound_TEL,269
1769101221.6667655,OUTbound_CMD,191
1769101221.6678746,INbound_TEL,66
1769101221.6930232,OUTbound_CMD,66
1769101221.7473319,INbound_TEL,520
1769101221.7480843,INbound_TEL,520
1769101221.7487497,OUTbound_CMD,66
1769101221.749446,OUTbound_CMD,158
1769101221.749959,OUTbound_CMD,159
1769101221.750371,INbound_TEL,66
1769101221.7507513,INbound_TEL,66
1769101221.7512147,OUTbound_CMD,255
1769101221.7516623,OUTbound_CMD,254
1769101221.7520323,INbound_TEL,66
1769101221.752397,INbound_TEL,66
1769101221.7670684,OUTbound_CMD,191
1769101221.7675166,INbound_TEL,66
1769101221.799366,INbound_TEL,680
1769101221.8000972,INbound_TEL,680
1769101221.8402693,OUTbound_CMD,66
1769101221.8408916,OUTbound_CMD,66
1769101221.8628545,INbound_TEL,269
1769101221.863327,OUTbound_CMD,66
1769101221.8639324,INbound_TEL,269
1769101221.8643973,OUTbound_CMD,66
1769101221.867135,OUTbound_CMD,191
1769101221.8827066,INbound_TEL,519
1769101221.8834176,OUTbound_CMD,66
1769101221.8841007,INbound_TEL,519
1769101221.8848133,OUTbound_CMD,159
1769101221.8853195,OUTbound_CMD,158
1769101221.8857238,INbound_TEL,66
1769101221.886185,OUTbound_CMD,255
1769101221.8875308,INbound_TEL,66
1769101221.9262743,INbound_TEL,66
1769101221.9270265,OUTbound_CMD,254
1769101221.9291027,INbound_TEL,66
1769101221.967535,OUTbound_CMD,191
1769101221.9680061,INbound_TEL,66
1769101221.9754236,INbound_TEL,72
1769101221.9759352,OUTbound_CMD,76
1769101221.9763403,INbound_TEL,66
1769101221.9848943,INbound_TEL,517
1769101221.9858358,OUTbound_CMD,159
1769101221.98641,INbound_TEL,66
1769101221.9875412,OUTbound_CMD,255
1769101221.989062,INbound_TEL,66
1769101221.9895713,INbound_TEL,517
1769101221.990592,OUTbound_CMD,158
1769101221.991014,INbound_TEL,66
1769101221.9919746,OUTbound_CMD,254
1769101222.0011597,INbound_TEL,66
1769101222.0111673,INbound_TEL,679
1769101222.01186,INbound_TEL,679
1769101222.0511272,INbound_TEL,268
1769101222.0516026,OUTbound_CMD,66
1769101222.0520437,INbound_TEL,268
1769101222.0524213,OUTbound_CMD,66
1769101222.0676231,OUTbound_CMD,191
1769101222.068046,INbound_TEL,66
1769101222.1031587,INbound_TEL,519
1769101222.1039543,INbound_TEL,519
1769101222.1046562,OUTbound_CMD,159
1769101222.105352,OUTbound_CMD,158
1769101222.1057804,INbound_TEL,66
1769101222.1062243,OUTbound_CMD,255
1769101222.1067655,INbound_TEL,66
1769101222.1462026,INbound_TEL,66
1769101222.1466968,OUTbound_CMD,254
1769101222.1470652,INbound_TEL,66
1769101222.168728,OUTbound_CMD,191
1769101222.1695135,INbound_TEL,66
1769101222.1861107,INbound_TEL,518
1769101222.187032,OUTbound_CMD,159
1769101222.187867,INbound_TEL,518
1769101222.1885376,INbound_TEL,66
1769101222.1893072,OUTbound_CMD,158
1769101222.18995,INbound_TEL,66
1769101222.1906817,OUTbound_CMD,255
1769101222.1912432,INbound_TEL,66
1769101222.1918848,OUTbound_CMD,254
1769101222.192419,INbound_TEL,66
1769101222.193628,INbound_TEL,680
1769101222.1942773,INbound_TEL,680
1769101222.2351444,OUTbound_CMD,66
1769101222.2356665,OUTbound_CMD,66
1769101222.2553523,INbound_TEL,269
1769101222.2559612,INbound_TEL,269
1769101222.2563698,OUTbound_CMD,66
1769101222.2567704,OUTbound_CMD,66
1769101222.2685795,OUTbound_CMD,191
1769101222.2690952,INbound_TEL,66
1769101222.3033836,INbound_TEL,519
1769101222.3042326,OUTbound_CMD,158
1769101222.3047595,INbound_TEL,66
1769101222.3057837,OUTbound_CMD,254
1769101222.3062239,INbound_TEL,66
1769101222.307679,INbound_TEL,519
1769101222.3080719,OUTbound_CMD,66
1769101222.3086684,OUTbound_CMD,159
1769101222.3280702,INbound_TEL,519
1769101222.3291304,OUTbound_CMD,158
1769101222.3297105,INbound_TEL,66
1769101222.3503568,INbound_TEL,66
1769101222.3509207,OUTbound_CMD,255
1769101222.3515136,INbound_TEL,66
1769101222.3688002,OUTbound_CMD,191
1769101222.3693204,INbound_TEL,66
1769101222.375252,OUTbound_CMD,254
1769101222.3796053,INbound_TEL,66
1769101222.3923247,INbound_TEL,680
1769101222.3928893,INbound_TEL,680
1769101222.426718,INbound_TEL,518
1769101222.4271913,OUTbound_CMD,66
1769101222.4276736,OUTbound_CMD,159
1769101222.428108,INbound_TEL,66
1769101222.4287238,INbound_TEL,518
1769101222.4292996,OUTbound_CMD,66
1769101222.4300115,OUTbound_CMD,255
1769101222.430674,OUTbound_CMD,158
1769101222.4310694,INbound_TEL,66
1769101222.4530191,INbound_TEL,269
1769101222.453636,INbound_TEL,269
1769101222.468985,OUTbound_CMD,191
1769101222.4930663,OUTbound_CMD,66
1769101222.5103357,INbound_TEL,66
1769101222.5108767,OUTbound_CMD,254
1769101222.511262,INbound_TEL,66
1769101222.5218382,INbound_TEL,518
1769101222.5222943,OUTbound_CMD,66
1769101222.522891,INbound_TEL,518
1769101222.5235748,OUTbound_CMD,159
1769101222.5241418,INbound_TEL,66
1769101222.5248601,OUTbound_CMD,158
1769101222.5253212,OUTbound_CMD,255
1769101222.5257032,INbound_TEL,66
1769101222.5272696,INbound_TEL,66
1769101222.569353,OUTbound_CMD,191
1769101222.5724683,INbound_TEL,66
1769101222.5750563,OUTbound_CMD,254
1769101222.5777018,INbound_TEL,66
1769101222.5947402,INbound_TEL,680
1769101222.597373,INbound_TEL,680
1769101222.624885,INbound_TEL,518
1769101222.6251876,OUTbound_CMD,66
1769101222.625542,INbound_TEL,518
1769101222.625789,OUTbound_CMD,66
1769101222.6260386,OUTbound_CMD,159
1769101222.6262517,INbound_TEL,66
1769101222.6264985,OUTbound_CMD,158
1769101222.6271334,OUTbound_CMD,255
1769101222.6273518,INbound_TEL,66
1769101222.6275709,INbound_TEL,66
1769101222.6502678,INbound_TEL,269
1769101222.6508145,INbound_TEL,269
1769101222.669451,OUTbound_CMD,191
1769101222.6911178,OUTbound_CMD,66
1769101222.7022512,INbound_TEL,518
1769101222.7029154,OUTbound_CMD,66
1769101222.7036362,OUTbound_CMD,159
1769101222.704197,INbound_TEL,66
1769101222.7051783,OUTbound_CMD,255
1769101222.7066758,INbound_TEL,66
1769101222.7100115,INbound_TEL,66
1769101222.710322,OUTbound_CMD,254
1769101222.7129781,INbound_TEL,66
1769101222.7280056,INbound_TEL,1087
1769101222.728323,INbound_TEL,473
1769101222.7286193,INbound_TEL,680
1769101222.7288842,OUTbound_CMD,66
1769101222.730425,OUTbound_CMD,414
1769101222.7309115,INbound_TEL,66
1769101222.7680242,OUTbound_CMD,66
1769101222.769841,OUTbound_CMD,191
1769101222.7708175,INbound_TEL,66
1769101222.79425,INbound_TEL,818
1769101222.794533,OUTbound_CMD,66
1769101222.811935,INbound_TEL,818
1769101222.8151865,INbound_TEL,518
1769101222.8155007,OUTbound_CMD,66
1769101222.8160677,OUTbound_CMD,158
1769101222.8165717,INbound_TEL,66
1769101222.8170254,INbound_TEL,518
1769101222.817264,OUTbound_CMD,66
1769101222.8175242,OUTbound_CMD,254
1769101222.8178375,OUTbound_CMD,159
1769101222.819283,INbound_TEL,66
1769101222.8196788,INbound_TEL,66
1769101222.819918,OUTbound_CMD,255
1769101222.8202896,INbound_TEL,66
1769101222.83248,INbound_TEL,818
1769101222.8387659,INbound_TEL,818
1769101222.853292,INbound_TEL,269
1769101222.8535388,OUTbound_CMD,66
1769101222.8537674,INbound_TEL,269
1769101222.8539686,OUTbound_CMD,66
1769101222.8697228,OUTbound_CMD,191
1769101222.8700998,INbound_TEL,66
1769101222.9623206,INbound_TEL,518
1769101222.9630432,INbound_TEL,518
1769101222.9636943,OUTbound_CMD,158
1769101222.9641113,INbound_TEL,66
1769101222.964621,OUTbound_CMD,159
1769101222.9650934,OUTbound_CMD,254
1769101222.965687,INbound_TEL,66
1769101222.9698744,OUTbound_CMD,191
1769101222.9701831,INbound_TEL,66
1769101222.9920635,INbound_TEL,817
1769101222.9924219,OUTbound_CMD,255
1769101222.9931178,INbound_TEL,817
1769101223.0337632,OUTbound_CMD,66
1769101223.0339983,INbound_TEL,66
1769101223.0526,INbound_TEL,268
1769101223.0528328,INbound_TEL,268
1769101223.0530262,OUTbound_CMD,66
1769101223.0552852,INbound_TEL,517
1769101223.0555298,OUTbound_CMD,66
1769101223.0561361,OUTbound_CMD,158
1769101223.0573092,INbound_TEL,517
1769101223.0577734,OUTbound_CMD,66
1769101223.0582452,OUTbound_CMD,159
1769101223.05932,INbound_TEL,66
1769101223.0597908,OUTbound_CMD,255
1769101223.0601916,INbound_TEL,66
1769101223.0979908,INbound_TEL,66
1769101223.098248,OUTbound_CMD,379
1769101223.100915,INbound_TEL,66
1769101223.1422927,INbound_TEL,517
1769101223.1433237,OUTbound_CMD,159
1769101223.1439388,INbound_TEL,517
1769101223.144479,INbound_TEL,66
1769101223.1451735,OUTbound_CMD,158
1769101223.1458664,OUTbound_CMD,255
1769101223.14638,INbound_TEL,66
1769101223.146795,INbound_TEL,66
1769101223.1470413,OUTbound_CMD,254
1769101223.1497872,INbound_TEL,66
1769101223.1703992,OUTbound_CMD,191
1769101223.1708176,INbound_TEL,66
1769101223.1973453,INbound_TEL,818
1769101223.197594,INbound_TEL,818
1769101223.2377393,OUTbound_CMD,66
1769101223.2379403,OUTbound_CMD,66
1769101223.2417219,INbound_TEL,513
1769101223.2419655,OUTbound_CMD,66
1769101223.2424247,OUTbound_CMD,159
1769101223.2427804,INbound_TEL,513
1769101223.2432609,OUTbound_CMD,66
1769101223.243841,INbound_TEL,66
1769101223.2443228,OUTbound_CMD,158
1769101223.244795,OUTbound_CMD,255
1769101223.245101,INbound_TEL,66
1769101223.2461033,OUTbound_CMD,254
1769101223.2472167,INbound_TEL,66
1769101223.2476263,INbound_TEL,66
1769101223.2531328,INbound_TEL,269
1769101223.254123,INbound_TEL,269
1769101223.2707443,OUTbound_CMD,191
1769101223.2711992,INbound_TEL,66
1769101223.2939525,OUTbound_CMD,66
1769101223.3630614,INbound_TEL,514
1769101223.3636324,OUTbound_CMD,66
1769101223.3641076,INbound_TEL,514
1769101223.364571,OUTbound_CMD,159
1769101223.365087,OUTbound_CMD,158
1769101223.365556,INbound_TEL,66
1769101223.3659463,INbound_TEL,66
1769101223.3664057,OUTbound_CMD,254
1769101223.3668933,OUTbound_CMD,255
1769101223.3727744,INbound_TEL,66
1769101223.373238,OUTbound_CMD,191
1769101223.3736808,INbound_TEL,66
1769101223.374083,INbound_TEL,66
1769101223.3951972,INbound_TEL,818
1769101223.3956852,INbound_TEL,818
1769101223.4359474,OUTbound_CMD,66
1769101223.4363687,OUTbound_CMD,66
1769101223.4504077,INbound_TEL,269
1769101223.451039,OUTbound_CMD,66
1769101223.4514742,INbound_TEL,269
1769101223.451859,OUTbound_CMD,66
1769101223.4629369,INbound_TEL,514
1769101223.4634335,OUTbound_CMD,66
1769101223.463924,INbound_TEL,514
1769101223.464347,OUTbound_CMD,66
1769101223.4648533,OUTbound_CMD,158
1769101223.46545,OUTbound_CMD,159
1769101223.465892,INbound_TEL,66
1769101223.4663086,INbound_TEL,66
1769101223.4668105,OUTbound_CMD,254
1769101223.467308,OUTbound_CMD,255
1769101223.467735,INbound_TEL,66
1769101223.4711492,OUTbound_CMD,191
1769101223.4736311,INbound_TEL,66
1769101223.474039,INbound_TEL,66
1769101223.5433526,INbound_TEL,513
1769101223.5439916,INbound_TEL,513
1769101223.5444741,OUTbound_CMD,159
1769101223.5449636,OUTbound_CMD,158
1769101223.5454726,INbound_TEL,66
1769101223.545946,INbound_TEL,66
1769101223.5464458,OUTbound_CMD,254
1769101223.5469377,OUTbound_CMD,255
1769101223.5473506,INbound_TEL,66
1769101223.5477693,INbound_TEL,66
1769101223.5714254,OUTbound_CMD,191
1769101223.5721247,INbound_TEL,66
1769101223.598073,INbound_TEL,818
1769101223.5986004,INbound_TEL,818
1769101223.6381443,OUTbound_CMD,66
1769101223.639041,OUTbound_CMD,66
1769101223.6429932,INbound_TEL,513
1769101223.6436355,OUTbound_CMD,66
